"","county_nam","Date","Deaths","Positive","active_cases","Cases_Population"
"2:28008","Mississippi",2020-11-21,79,2978,246,6.95
"2:28009","Monroe",2020-11-21,4,286,32,3.95
"2:28010","Montgomery",2020-11-21,10,240,32,2.67
"2:28011","Nevada",2020-11-21,14,424,54,5.02
"2:28012","Newton",2020-11-21,22,401,42,5.11
"2:28013","Ouachita",2020-11-21,11,592,139,2.46
"2:28014","Perry",2020-11-21,3,224,36,2.17
"2:28015","Phillips",2020-11-21,16,881,62,4.63
"2:28016","Pike",2020-11-21,1,349,47,3.23
"2:28017","Poinsett",2020-11-21,39,1574,184,6.54
"2:28018","Polk",2020-11-21,7,688,182,3.41
"2:28019","Pope",2020-11-21,42,3449,397,5.42
"2:28020","Prairie",2020-11-21,6,337,42,4.09
"2:28021","Pulaski",2020-11-21,252,15420,1834,3.92
"2:28022","Randolph",2020-11-21,29,916,133,5.2
"2:28023","Saline",2020-11-21,51,4256,656,3.61
"2:28024","Scott",2020-11-21,2,327,46,3.13
"2:28025","Searcy",2020-11-21,1,270,32,3.41
"2:28026","Sebastian",2020-11-21,121,6555,819,5.14
"2:28027","Sevier",2020-11-21,17,1641,89,9.54
"2:28028","Sharp",2020-11-21,14,617,142,3.62
"2:28029","SaintFrancis",2020-11-21,13,1968,97,7.48
"2:28030","Stone",2020-11-21,22,440,17,3.54
"2:28031","Union",2020-11-21,56,1436,124,3.61
"2:28032","VanBuren",2020-11-21,3,320,66,1.92
"2:28033","Washington",2020-11-21,170,14406,1416,6.3
"2:28034","White",2020-11-21,46,2752,667,3.49
"2:28035","Woodruff",2020-11-21,0,182,19,2.73
"2:28036","Yell",2020-11-21,33,1574,128,7.3
"2:28037","Arkansas_all_counties",2020-11-20,2321,141916,17360,4.75
"2:28038","Arkansas_county",2020-11-20,20,894,100,4.93
"2:28039","Ashley",2020-11-20,13,724,82,3.53
"2:28040","Baxter",2020-11-20,26,1216,236,2.95
"2:28041","Benton",2020-11-20,141,10906,1078,4.21
"2:28042","Boone",2020-11-20,41,1522,275,4.08
"2:28043","Bradley",2020-11-20,8,420,35,3.84
"2:28044","Calhoun",2020-11-20,0,125,32,2.4
"2:28045","Carroll",2020-11-20,21,1259,142,4.51
"2:28046","Chicot",2020-11-20,25,1119,42,10.34
"2:28047","Clark",2020-11-20,9,734,112,3.28
"2:28048","Clay",2020-11-20,18,755,148,5.01
"2:28049","Cleburne",2020-11-20,20,635,74,2.52
"2:28050","Cleveland",2020-11-20,14,324,40,3.94
"2:28051","Columbia",2020-11-20,24,952,116,3.98
"2:28052","Conway",2020-11-20,6,582,159,2.78
"2:28053","Craighead",2020-11-20,71,6423,770,6.08
"2:28054","Crawford",2020-11-20,35,2818,362,4.51
"2:28055","Crittenden",2020-11-20,55,3043,255,6.21
"2:28056","Cross",2020-11-20,25,740,85,4.35
"2:28057","Dallas",2020-11-20,6,255,49,3.43
"2:28058","Desha",2020-11-20,8,505,38,4.25
"2:28059","Drew",2020-11-20,7,558,72,3.02
"2:28060","Faulkner",2020-11-20,50,4342,498,3.55
"2:28061","Franklin",2020-11-20,8,698,67,3.93
"2:28062","Fulton",2020-11-20,12,488,77,4.02
"2:28063","Garland",2020-11-20,99,3416,440,3.48
"2:28064","Grant",2020-11-20,5,519,101,2.87
"2:28065","Greene",2020-11-20,26,2482,488,5.56
"2:28066","Hempstead",2020-11-20,6,790,100,3.59
"2:28067","HotSpring",2020-11-20,41,2729,309,8.14
"2:28068","Howard",2020-11-20,15,759,51,5.67
"2:28069","Independence",2020-11-20,71,1923,270,5.16
"2:28070","Izard",2020-11-20,5,940,113,6.93
"2:28071","Jackson",2020-11-20,6,1479,452,8.59
"2:28072","Jefferson",2020-11-20,107,4929,356,7
"2:28073","Johnson",2020-11-20,11,1191,77,4.53
"2:28074","Lafayette",2020-11-20,3,248,21,3.59
"2:28075","Lawrence",2020-11-20,28,1070,102,6.42
"2:28076","Lee",2020-11-20,18,1148,28,12.22
"2:28077","Lincoln",2020-11-20,18,2382,29,17.39
"2:28078","LittleRiver",2020-11-20,39,601,71,4.84
"2:28079","Logan",2020-11-20,6,822,151,3.78
"2:28080","Lonoke",2020-11-20,44,2423,329,3.36
"2:28081","Madison",2020-11-20,6,546,64,3.4
"2:28082","Marion",2020-11-20,5,365,115,2.22
"2:28083","Miller",2020-11-20,22,2017,141,4.61
"2:28084","MissingCountyInfo",2020-11-20,0,2404,927,NA
"2:28085","Mississippi",2020-11-20,79,2960,257,6.91
"2:28086","Monroe",2020-11-20,4,283,31,3.9
"2:28087","Montgomery",2020-11-20,10,235,30,2.61
"2:28088","Nevada",2020-11-20,14,416,51,4.93
"2:28089","Newton",2020-11-20,22,397,42,5.06
"2:28090","Ouachita",2020-11-20,11,579,132,2.4
"2:28091","Perry",2020-11-20,3,222,41,2.15
"2:28092","Phillips",2020-11-20,16,874,60,4.59
"2:28093","Pike",2020-11-20,1,344,50,3.18
"2:28094","Poinsett",2020-11-20,38,1557,193,6.47
"2:28095","Polk",2020-11-20,7,673,185,3.34
"2:28096","Pope",2020-11-20,41,3413,384,5.36
"2:28097","Prairie",2020-11-20,6,335,48,4.06
"2:28098","Pulaski",2020-11-20,251,15255,1823,3.88
"2:28099","Randolph",2020-11-20,28,907,128,5.15
"2:28100","Saline",2020-11-20,51,4170,646,3.53
"2:28101","Scott",2020-11-20,2,323,42,3.09
"2:28102","Searcy",2020-11-20,1,268,36,3.38
"2:28103","Sebastian",2020-11-20,119,6467,819,5.07
"2:28104","Sevier",2020-11-20,16,1630,91,9.48
"2:28105","Sharp",2020-11-20,14,604,140,3.54
"2:28106","SaintFrancis",2020-11-20,13,1959,93,7.45
"2:28107","Stone",2020-11-20,22,439,18,3.53
"2:28108","Union",2020-11-20,56,1420,115,3.57
"2:28109","VanBuren",2020-11-20,3,307,55,1.84
"2:28110","Washington",2020-11-20,170,14252,1398,6.24
"2:28111","White",2020-11-20,46,2663,621,3.38
"2:28112","Woodruff",2020-11-20,0,181,21,2.72
"2:28113","Yell",2020-11-20,33,1563,131,7.25
"2:28114","Arkansas_all_counties",2020-11-19,2297,139855,16998,4.68
"2:28115","Arkansas_county",2020-11-19,20,881,95,4.86
"2:28116","Ashley",2020-11-19,13,713,83,3.47
"2:28117","Baxter",2020-11-19,25,1182,232,2.87
"2:28118","Benton",2020-11-19,140,10747,1143,4.15
"2:28119","Boone",2020-11-19,41,1489,265,3.99
"2:28120","Bradley",2020-11-19,8,415,32,3.79
"2:28121","Calhoun",2020-11-19,0,117,28,2.25
"2:28122","Carroll",2020-11-19,21,1223,112,4.39
"2:28123","Chicot",2020-11-19,24,1111,39,10.26
"2:28124","Clark",2020-11-19,8,716,103,3.2
"2:28125","Clay",2020-11-19,18,742,156,4.93
"2:28126","Cleburne",2020-11-19,20,624,70,2.47
"2:28127","Cleveland",2020-11-19,14,322,39,3.91
"2:28128","Columbia",2020-11-19,23,929,101,3.89
"2:28129","Conway",2020-11-19,6,554,144,2.65
"2:28130","Craighead",2020-11-19,70,6319,757,5.98
"2:28131","Crawford",2020-11-19,35,2785,369,4.46
"2:28132","Crittenden",2020-11-19,55,3011,246,6.14
"2:28133","Cross",2020-11-19,25,724,77,4.26
"2:28134","Dallas",2020-11-19,6,254,52,3.42
"2:28135","Desha",2020-11-19,8,503,38,4.23
"2:28136","Drew",2020-11-19,7,545,64,2.95
"2:28137","Faulkner",2020-11-19,49,4292,477,3.51
"2:28138","Franklin",2020-11-19,7,690,68,3.88
"2:28139","Fulton",2020-11-19,12,473,71,3.9
"2:28140","Garland",2020-11-19,99,3350,417,3.41
"2:28141","Grant",2020-11-19,5,502,88,2.78
"2:28142","Greene",2020-11-19,26,2401,448,5.38
"2:28143","Hempstead",2020-11-19,6,759,77,3.45
"2:28144","HotSpring",2020-11-19,41,2689,284,8.02
"2:28145","Howard",2020-11-19,15,747,50,5.58
"2:28146","Independence",2020-11-19,69,1914,280,5.14
"2:28147","Izard",2020-11-19,4,933,117,6.88
"2:28148","Jackson",2020-11-19,6,1464,448,8.5
"2:28149","Jefferson",2020-11-19,106,4894,396,6.95
"2:28150","Johnson",2020-11-19,11,1180,79,4.49
"2:28151","Lafayette",2020-11-19,3,246,21,3.56
"2:28152","Lawrence",2020-11-19,27,1054,100,6.32
"2:28153","Lee",2020-11-19,18,1147,30,12.2
"2:28154","Lincoln",2020-11-19,18,2379,25,17.37
"2:28155","LittleRiver",2020-11-19,39,588,63,4.74
"2:28156","Logan",2020-11-19,6,816,157,3.75
"2:28157","Lonoke",2020-11-19,43,2389,326,3.31
"2:28158","Madison",2020-11-19,6,543,69,3.38
"2:28159","Marion",2020-11-19,5,351,114,2.14
"2:28160","Miller",2020-11-19,22,1987,135,4.54
"2:28161","MissingCountyInfo",2020-11-19,0,2383,906,NA
"2:28162","Mississippi",2020-11-19,79,2934,267,6.85
"2:28163","Monroe",2020-11-19,4,277,28,3.82
"2:28164","Montgomery",2020-11-19,10,231,28,2.57
"2:28165","Nevada",2020-11-19,14,408,44,4.83
"2:28166","Newton",2020-11-19,22,394,40,5.02
"2:28167","Ouachita",2020-11-19,11,562,120,2.33
"2:28168","Perry",2020-11-19,3,217,38,2.1
"2:28169","Phillips",2020-11-19,16,863,51,4.53
"2:28170","Pike",2020-11-19,1,336,42,3.11
"2:28171","Poinsett",2020-11-19,38,1552,205,6.45
"2:28172","Polk",2020-11-19,7,642,176,3.18
"2:28173","Pope",2020-11-19,40,3374,372,5.3
"2:28174","Prairie",2020-11-19,6,330,49,4
"2:28175","Pulaski",2020-11-19,247,15049,1753,3.82
"2:28176","Randolph",2020-11-19,28,892,120,5.07
"2:28177","Saline",2020-11-19,49,4094,639,3.47
"2:28178","Scott",2020-11-19,2,316,40,3.03
"2:28179","Searcy",2020-11-19,1,265,36,3.34
"2:28180","Sebastian",2020-11-19,119,6386,828,5.01
"2:28181","Sevier",2020-11-19,16,1620,93,9.42
"2:28182","Sharp",2020-11-19,14,578,132,3.39
"2:28183","SaintFrancis",2020-11-19,13,1949,98,7.41
"2:28184","Stone",2020-11-19,22,435,16,3.5
"2:28185","Union",2020-11-19,56,1393,98,3.51
"2:28186","VanBuren",2020-11-19,3,296,47,1.77
"2:28187","Washington",2020-11-19,168,14083,1394,6.16
"2:28188","White",2020-11-19,45,2578,604,3.27
"2:28189","Woodruff",2020-11-19,0,179,20,2.69
"2:28190","Yell",2020-11-19,33,1545,129,7.16
"2:28191","Arkansas_all_counties",2020-11-18,2275,137617,16577,4.6
"2:28192","Arkansas_county",2020-11-18,20,866,90,4.78
"2:28193","Ashley",2020-11-18,13,702,84,3.42
"2:28194","Baxter",2020-11-18,24,1143,222,2.77
"2:28195","Benton",2020-11-18,138,10618,1206,4.1
"2:28196","Boone",2020-11-18,41,1442,253,3.87
"2:28197","Bradley",2020-11-18,8,409,28,3.74
"2:28198","Calhoun",2020-11-18,0,113,31,2.17
"2:28199","Carroll",2020-11-18,21,1205,110,4.32
"2:28200","Chicot",2020-11-18,24,1108,40,10.23
"2:28201","Clark",2020-11-18,8,705,105,3.15
"2:28202","Clay",2020-11-18,18,728,154,4.83
"2:28203","Cleburne",2020-11-18,20,609,63,2.41
"2:28204","Cleveland",2020-11-18,14,314,35,3.82
"2:28205","Columbia",2020-11-18,23,913,97,3.82
"2:28206","Conway",2020-11-18,6,532,129,2.54
"2:28207","Craighead",2020-11-18,70,6207,760,5.87
"2:28208","Crawford",2020-11-18,34,2731,363,4.37
"2:28209","Crittenden",2020-11-18,55,2964,229,6.05
"2:28210","Cross",2020-11-18,24,715,75,4.21
"2:28211","Dallas",2020-11-18,6,252,53,3.39
"2:28212","Desha",2020-11-18,8,492,37,4.14
"2:28213","Drew",2020-11-18,7,535,57,2.89
"2:28214","Faulkner",2020-11-18,47,4234,470,3.46
"2:28215","Franklin",2020-11-18,7,682,65,3.84
"2:28216","Fulton",2020-11-18,12,465,75,3.83
"2:28217","Garland",2020-11-18,96,3271,389,3.33
"2:28218","Grant",2020-11-18,5,485,81,2.68
"2:28219","Greene",2020-11-18,26,2330,425,5.22
"2:28220","Hempstead",2020-11-18,6,742,73,3.37
"2:28221","HotSpring",2020-11-18,41,2660,268,7.94
"2:28222","Howard",2020-11-18,15,736,52,5.5
"2:28223","Independence",2020-11-18,69,1897,275,5.09
"2:28224","Izard",2020-11-18,4,926,211,6.83
"2:28225","Jackson",2020-11-18,6,1358,349,7.88
"2:28226","Jefferson",2020-11-18,106,4853,408,6.89
"2:28227","Johnson",2020-11-18,11,1169,76,4.45
"2:28228","Lafayette",2020-11-18,3,236,15,3.41
"2:28229","Lawrence",2020-11-18,27,1041,96,6.25
"2:28230","Lee",2020-11-18,18,1145,27,12.18
"2:28231","Lincoln",2020-11-18,18,2377,24,17.36
"2:28232","LittleRiver",2020-11-18,39,579,56,4.66
"2:28233","Logan",2020-11-18,6,781,131,3.59
"2:28234","Lonoke",2020-11-18,42,2360,336,3.27
"2:28235","Madison",2020-11-18,6,537,71,3.34
"2:28236","Marion",2020-11-18,5,333,104,2.03
"2:28237","Miller",2020-11-18,22,1947,128,4.45
"2:28238","MissingCountyInfo",2020-11-18,0,2379,893,NA
"2:28239","Mississippi",2020-11-18,79,2892,268,6.75
"2:28240","Monroe",2020-11-18,4,273,25,3.77
"2:28241","Montgomery",2020-11-18,10,223,22,2.48
"2:28242","Nevada",2020-11-18,14,400,43,4.74
"2:28243","Newton",2020-11-18,22,388,39,4.94
"2:28244","Ouachita",2020-11-18,11,547,111,2.27
"2:28245","Perry",2020-11-18,3,210,31,2.03
"2:28246","Phillips",2020-11-18,16,851,44,4.47
"2:28247","Pike",2020-11-18,1,330,39,3.05
"2:28248","Poinsett",2020-11-18,37,1514,178,6.29
"2:28249","Polk",2020-11-18,6,618,173,3.07
"2:28250","Pope",2020-11-18,40,3319,344,5.21
"2:28251","Prairie",2020-11-18,5,329,52,3.99
"2:28252","Pulaski",2020-11-18,244,14832,1701,3.77
"2:28253","Randolph",2020-11-18,28,874,125,4.97
"2:28254","Saline",2020-11-18,48,4004,614,3.39
"2:28255","Scott",2020-11-18,2,307,40,2.94
"2:28256","Searcy",2020-11-18,1,262,37,3.31
"2:28257","Sebastian",2020-11-18,118,6267,782,4.92
"2:28258","Sevier",2020-11-18,16,1607,93,9.35
"2:28259","Sharp",2020-11-18,13,560,128,3.29
"2:28260","SaintFrancis",2020-11-18,12,1933,87,7.35
"2:28261","Stone",2020-11-18,22,434,18,3.49
"2:28262","Union",2020-11-18,56,1380,93,3.47
"2:28263","VanBuren",2020-11-18,3,288,44,1.73
"2:28264","Washington",2020-11-18,168,13934,1373,6.1
"2:28265","White",2020-11-18,44,2518,614,3.2
"2:28266","Woodruff",2020-11-18,0,176,21,2.64
"2:28267","Yell",2020-11-18,33,1521,119,7.05
"2:28268","Arkansas_all_counties",2020-11-17,2245,135902,16576,4.54
"2:28269","Arkansas_county",2020-11-17,20,858,98,4.73
"2:28270","Ashley",2020-11-17,13,696,89,3.39
"2:28271","Baxter",2020-11-17,22,1125,232,2.73
"2:28272","Benton",2020-11-17,135,10543,1337,4.07
"2:28273","Boone",2020-11-17,40,1417,245,3.8
"2:28274","Bradley",2020-11-17,8,401,23,3.66
"2:28275","Calhoun",2020-11-17,0,111,34,2.13
"2:28276","Carroll",2020-11-17,21,1195,110,4.29
"2:28277","Chicot",2020-11-17,24,1104,40,10.2
"2:28278","Clark",2020-11-17,8,695,107,3.1
"2:28279","Clay",2020-11-17,18,713,152,4.73
"2:28280","Cleburne",2020-11-17,20,605,65,2.4
"2:28281","Cleveland",2020-11-17,14,307,31,3.73
"2:28282","Columbia",2020-11-17,22,890,81,3.73
"2:28283","Conway",2020-11-17,6,521,128,2.49
"2:28284","Craighead",2020-11-17,69,6124,771,5.79
"2:28285","Crawford",2020-11-17,34,2711,371,4.34
"2:28286","Crittenden",2020-11-17,55,2932,246,5.98
"2:28287","Cross",2020-11-17,24,706,72,4.15
"2:28288","Dallas",2020-11-17,6,242,47,3.26
"2:28289","Desha",2020-11-17,8,488,40,4.11
"2:28290","Drew",2020-11-17,7,532,66,2.88
"2:28291","Faulkner",2020-11-17,44,4181,470,3.42
"2:28292","Franklin",2020-11-17,6,676,67,3.8
"2:28293","Fulton",2020-11-17,12,459,79,3.78
"2:28294","Garland",2020-11-17,93,3248,415,3.3
"2:28295","Grant",2020-11-17,5,473,71,2.62
"2:28296","Greene",2020-11-17,26,2277,418,5.1
"2:28297","Hempstead",2020-11-17,6,733,78,3.33
"2:28298","HotSpring",2020-11-17,41,2635,259,7.86
"2:28299","Howard",2020-11-17,15,728,67,5.44
"2:28300","Independence",2020-11-17,68,1880,285,5.05
"2:28301","Izard",2020-11-17,4,923,211,6.81
"2:28302","Jackson",2020-11-17,6,1287,301,7.47
"2:28303","Jefferson",2020-11-17,105,4831,406,6.86
"2:28304","Johnson",2020-11-17,11,1160,73,4.41
"2:28305","Lafayette",2020-11-17,3,234,15,3.38
"2:28306","Lawrence",2020-11-17,27,1034,97,6.2
"2:28307","Lee",2020-11-17,18,1142,27,12.15
"2:28308","Lincoln",2020-11-17,18,2365,15,17.27
"2:28309","LittleRiver",2020-11-17,39,572,56,4.61
"2:28310","Logan",2020-11-17,6,776,135,3.57
"2:28311","Lonoke",2020-11-17,42,2320,328,3.21
"2:28312","Madison",2020-11-17,6,536,70,3.33
"2:28313","Marion",2020-11-17,3,326,109,1.98
"2:28314","Miller",2020-11-17,22,1931,133,4.41
"2:28315","MissingCountyInfo",2020-11-17,0,2208,757,NA
"2:28316","Mississippi",2020-11-17,77,2869,297,6.7
"2:28317","Monroe",2020-11-17,4,271,23,3.74
"2:28318","Montgomery",2020-11-17,10,221,21,2.46
"2:28319","Nevada",2020-11-17,14,391,37,4.63
"2:28320","Newton",2020-11-17,22,384,38,4.89
"2:28321","Ouachita",2020-11-17,11,526,95,2.18
"2:28322","Perry",2020-11-17,3,205,31,1.99
"2:28323","Phillips",2020-11-17,16,846,40,4.44
"2:28324","Pike",2020-11-17,1,326,37,3.02
"2:28325","Poinsett",2020-11-17,37,1495,211,6.22
"2:28326","Polk",2020-11-17,6,609,174,3.02
"2:28327","Pope",2020-11-17,39,3270,321,5.14
"2:28328","Prairie",2020-11-17,5,324,49,3.93
"2:28329","Pulaski",2020-11-17,241,14684,1689,3.73
"2:28330","Randolph",2020-11-17,28,861,126,4.89
"2:28331","Saline",2020-11-17,48,3957,640,3.35
"2:28332","Scott",2020-11-17,2,302,41,2.89
"2:28333","Searcy",2020-11-17,1,258,35,3.26
"2:28334","Sebastian",2020-11-17,115,6218,820,4.88
"2:28335","Sevier",2020-11-17,16,1601,97,9.31
"2:28336","Sharp",2020-11-17,13,555,134,3.26
"2:28337","SaintFrancis",2020-11-17,12,1929,97,7.34
"2:28338","Stone",2020-11-17,22,431,17,3.46
"2:28339","Union",2020-11-17,55,1358,81,3.42
"2:28340","VanBuren",2020-11-17,3,278,37,1.67
"2:28341","Washington",2020-11-17,167,13782,1349,6.03
"2:28342","White",2020-11-17,44,2419,572,3.07
"2:28343","Woodruff",2020-11-17,0,172,20,2.58
"2:28344","Yell",2020-11-17,33,1509,120,6.99
"2:28345","Arkansas_all_counties",2020-11-16,2225,134348,16485,4.49
"2:28346","Arkansas_county",2020-11-16,20,845,90,4.66
"2:28347","Ashley",2020-11-16,13,691,88,3.36
"2:28348","Baxter",2020-11-16,21,1107,239,2.69
"2:28349","Benton",2020-11-16,135,10442,1343,4.03
"2:28350","Boone",2020-11-16,40,1389,233,3.73
"2:28351","Bradley",2020-11-16,8,398,21,3.64
"2:28352","Calhoun",2020-11-16,0,110,37,2.11
"2:28353","Carroll",2020-11-16,21,1179,107,4.23
"2:28354","Chicot",2020-11-16,24,1101,39,10.17
"2:28355","Clark",2020-11-16,7,687,114,3.07
"2:28356","Clay",2020-11-16,18,691,148,4.59
"2:28357","Cleburne",2020-11-16,18,599,67,2.37
"2:28358","Cleveland",2020-11-16,14,306,35,3.72
"2:28359","Columbia",2020-11-16,22,878,81,3.67
"2:28360","Conway",2020-11-16,6,512,127,2.45
"2:28361","Craighead",2020-11-16,69,6060,796,5.73
"2:28362","Crawford",2020-11-16,34,2677,373,4.29
"2:28363","Crittenden",2020-11-16,55,2907,250,5.93
"2:28364","Cross",2020-11-16,24,685,55,4.03
"2:28365","Dallas",2020-11-16,6,236,43,3.18
"2:28366","Desha",2020-11-16,8,483,40,4.06
"2:28367","Drew",2020-11-16,7,523,63,2.83
"2:28368","Faulkner",2020-11-16,44,4122,448,3.37
"2:28369","Franklin",2020-11-16,6,668,66,3.76
"2:28370","Fulton",2020-11-16,12,444,70,3.66
"2:28371","Garland",2020-11-16,91,3220,430,3.28
"2:28372","Grant",2020-11-16,5,468,73,2.59
"2:28373","Greene",2020-11-16,26,2228,409,4.99
"2:28374","Hempstead",2020-11-16,6,726,86,3.3
"2:28375","HotSpring",2020-11-16,41,2611,285,7.79
"2:28376","Howard",2020-11-16,15,721,67,5.39
"2:28377","Independence",2020-11-16,68,1860,274,4.99
"2:28378","Izard",2020-11-16,4,913,206,6.73
"2:28379","Jackson",2020-11-16,6,1268,300,7.36
"2:28380","Jefferson",2020-11-16,104,4791,433,6.8
"2:28381","Johnson",2020-11-16,11,1151,72,4.38
"2:28382","Lafayette",2020-11-16,3,231,15,3.34
"2:28383","Lawrence",2020-11-16,27,1025,102,6.15
"2:28384","Lee",2020-11-16,18,1136,23,12.09
"2:28385","Lincoln",2020-11-16,18,2367,28,17.28
"2:28386","LittleRiver",2020-11-16,39,563,52,4.53
"2:28387","Logan",2020-11-16,6,757,125,3.48
"2:28388","Lonoke",2020-11-16,38,2291,325,3.17
"2:28389","Madison",2020-11-16,6,529,66,3.29
"2:28390","Marion",2020-11-16,3,314,108,1.91
"2:28391","Miller",2020-11-16,22,1907,138,4.36
"2:28392","MissingCountyInfo",2020-11-16,0,2179,754,NA
"2:28393","Mississippi",2020-11-16,76,2841,300,6.63
"2:28394","Monroe",2020-11-16,4,269,25,3.71
"2:28395","Montgomery",2020-11-16,10,219,21,2.44
"2:28396","Nevada",2020-11-16,14,390,37,4.62
"2:28397","Newton",2020-11-16,22,376,33,4.79
"2:28398","Ouachita",2020-11-16,11,507,82,2.1
"2:28399","Perry",2020-11-16,3,201,29,1.95
"2:28400","Phillips",2020-11-16,16,840,39,4.41
"2:28401","Pike",2020-11-16,1,320,33,2.96
"2:28402","Poinsett",2020-11-16,37,1475,211,6.13
"2:28403","Polk",2020-11-16,6,584,157,2.9
"2:28404","Pope",2020-11-16,39,3247,315,5.1
"2:28405","Prairie",2020-11-16,5,319,49,3.87
"2:28406","Pulaski",2020-11-16,237,14527,1674,3.69
"2:28407","Randolph",2020-11-16,28,845,115,4.8
"2:28408","Saline",2020-11-16,47,3890,616,3.3
"2:28409","Scott",2020-11-16,2,301,50,2.88
"2:28410","Searcy",2020-11-16,1,257,34,3.24
"2:28411","Sebastian",2020-11-16,113,6179,836,4.85
"2:28412","Sevier",2020-11-16,16,1586,98,9.22
"2:28413","Sharp",2020-11-16,13,544,133,3.19
"2:28414","SaintFrancis",2020-11-16,12,1920,94,7.3
"2:28415","Stone",2020-11-16,22,430,16,3.45
"2:28416","Union",2020-11-16,55,1347,82,3.39
"2:28417","VanBuren",2020-11-16,3,273,37,1.64
"2:28418","Washington",2020-11-16,166,13639,1334,5.97
"2:28419","White",2020-11-16,44,2349,546,2.98
"2:28420","Woodruff",2020-11-16,0,170,21,2.55
"2:28421","Yell",2020-11-16,33,1507,124,6.99
"2:28422","Arkansas_all_counties",2020-11-15,2183,133040,16531,4.45
"2:28423","Arkansas_county",2020-11-15,20,838,91,4.62
"2:28424","Ashley",2020-11-15,13,679,81,3.31
"2:28425","Baxter",2020-11-15,19,1089,246,2.64
"2:28426","Benton",2020-11-15,135,10354,1373,4
"2:28427","Boone",2020-11-15,40,1363,220,3.66
"2:28428","Bradley",2020-11-15,8,392,15,3.58
"2:28429","Calhoun",2020-11-15,0,104,37,2
"2:28430","Carroll",2020-11-15,21,1171,107,4.2
"2:28431","Chicot",2020-11-15,24,1090,30,10.07
"2:28432","Clark",2020-11-15,6,683,121,3.05
"2:28433","Clay",2020-11-15,18,680,142,4.51
"2:28434","Cleburne",2020-11-15,18,598,74,2.37
"2:28435","Cleveland",2020-11-15,13,301,33,3.66
"2:28436","Columbia",2020-11-15,22,870,86,3.64
"2:28437","Conway",2020-11-15,6,500,122,2.39
"2:28438","Craighead",2020-11-15,62,5993,820,5.67
"2:28439","Crawford",2020-11-15,33,2646,373,4.24
"2:28440","Crittenden",2020-11-15,54,2879,244,5.87
"2:28441","Cross",2020-11-15,24,675,48,3.97
"2:28442","Dallas",2020-11-15,6,232,42,3.12
"2:28443","Desha",2020-11-15,8,479,38,4.03
"2:28444","Drew",2020-11-15,7,515,55,2.78
"2:28445","Faulkner",2020-11-15,43,4100,470,3.35
"2:28446","Franklin",2020-11-15,5,660,66,3.71
"2:28447","Fulton",2020-11-15,12,434,70,3.58
"2:28448","Garland",2020-11-15,86,3210,445,3.27
"2:28449","Grant",2020-11-15,5,464,71,2.57
"2:28450","Greene",2020-11-15,25,2192,414,4.91
"2:28451","Hempstead",2020-11-15,6,722,87,3.28
"2:28452","HotSpring",2020-11-15,40,2591,274,7.73
"2:28453","Howard",2020-11-15,15,721,74,5.39
"2:28454","Independence",2020-11-15,68,1852,278,4.97
"2:28455","Izard",2020-11-15,4,886,196,6.53
"2:28456","Jackson",2020-11-15,6,1268,327,7.36
"2:28457","Jefferson",2020-11-15,104,4758,411,6.76
"2:28458","Johnson",2020-11-15,11,1142,63,4.34
"2:28459","Lafayette",2020-11-15,3,230,19,3.33
"2:28460","Lawrence",2020-11-15,26,1018,99,6.11
"2:28461","Lee",2020-11-15,18,1136,23,12.09
"2:28462","Lincoln",2020-11-15,18,2364,27,17.26
"2:28463","LittleRiver",2020-11-15,39,558,50,4.49
"2:28464","Logan",2020-11-15,5,741,114,3.41
"2:28465","Lonoke",2020-11-15,36,2266,325,3.14
"2:28466","Madison",2020-11-15,6,526,67,3.27
"2:28467","Marion",2020-11-15,2,293,95,1.78
"2:28468","Miller",2020-11-15,22,1894,157,4.33
"2:28469","MissingCountyInfo",2020-11-15,0,2166,807,NA
"2:28470","Mississippi",2020-11-15,75,2818,311,6.58
"2:28471","Monroe",2020-11-15,4,267,25,3.68
"2:28472","Montgomery",2020-11-15,10,217,20,2.41
"2:28473","Nevada",2020-11-15,14,389,39,4.61
"2:28474","Newton",2020-11-15,22,374,37,4.77
"2:28475","Ouachita",2020-11-15,11,494,78,2.05
"2:28476","Perry",2020-11-15,3,197,29,1.91
